Condition 1,Lot Config,Bsmt Full Bath,MS SubClass,Paved Drive,Wood Deck SF,Overall Cond,Yr Sold,Bedroom AbvGr,Half Bath,Garage Qual,Sale Condition,Full Bath,BsmtFin Type 1,Functional,Lot Area,Mas Vnr Area,Total Bsmt SF,Mas Vnr Type,Screen Porch,SalePrice
2,0,1.0,190,0,0,5,2008,3,0,2.0,0,1,1.0,10,10880,0.0,1164.0,3.0,0,125000
0,1,0.0,50,2,0,5,2008,2,0,5.0,0,1,5.0,10,9600,0.0,572.0,3.0,0,79000
0,0,0.0,50,0,48,6,2008,3,0,2.0,0,1,4.0,10,9084,0.0,616.0,3.0,0,95000
2,0,1.0,60,0,192,5,2008,4,1,2.0,0,2,0.0,10,11839,99.0,1475.0,1.0,0,262280
2,1,0.0,60,0,48,5,2008,4,1,2.0,0,2,4.0,10,9771,190.0,1077.0,1.0,216,260000
2,0,1.0,20,0,424,5,2008,3,1,2.0,0,2,0.0,10,9938,251.0,1602.0,1.0,0,226500
2,2,0.0,60,0,168,5,2008,4,1,2.0,0,2,0.0,10,14171,0.0,812.0,3.0,0,225000
2,1,0.0,80,0,100,5,2008,3,1,2.0,0,2,5.0,10,10541,0.0,672.0,3.0,0,229000
2,0,0.0,60,0,100,5,2008,3,1,2.0,6,2,5.0,10,10616,0.0,628.0,3.0,0,177439
2,0,0.0,20,0,168,5,2008,3,0,2.0,0,2,5.0,10,9345,156.0,1615.0,4.0,0,248500
2,0,1.0,20,0,0,5,2008,3,0,1.0,1,2,0.0,10,11778,554.0,2271.0,4.0,255,475000
5,0,1.0,20,0,216,5,2008,3,1,2.0,6,2,0.0,10,11778,402.0,1751.0,4.0,0,395039
2,2,0.0,60,0,196,5,2008,3,1,2.0,0,2,2.0,10,11228,0.0,1080.0,3.0,0,228000
2,1,1.0,80,0,168,5,2008,3,0,2.0,0,2,0.0,10,11454,302.0,1401.0,1.0,0,225000
2,2,1.0,20,0,339,6,2008,2,0,2.0,0,2,4.0,10,11500,0.0,1182.0,3.0,0,195000
1,0,1.0,60,0,403,5,2008,4,1,2.0,0,2,0.0,10,12798,0.0,616.0,3.0,0,200000
2,0,1.0,20,0,168,7,2008,3,0,2.0,0,1,0.0,10,9750,0.0,990.0,3.0,0,155000
2,0,0.0,20,0,278,6,2008,3,1,2.0,0,1,5.0,10,9525,0.0,1099.0,3.0,0,144000
2,0,0.0,20,0,0,5,2008,3,0,2.0,0,1,0.0,10,9245,0.0,990.0,3.0,0,145000
2,0,1.0,20,0,208,5,2008,3,0,2.0,0,2,0.0,10,8696,150.0,1418.0,1.0,0,226001
5,1,1.0,60,0,0,5,2008,3,1,2.0,0,2,0.0,10,13142,128.0,864.0,1.0,0,215700
2,0,0.0,60,0,0,5,2008,3,1,2.0,0,2,0.0,10,8998,120.0,782.0,1.0,0,207500
2,0,1.0,60,0,0,5,2008,3,1,2.0,1,2,0.0,10,9179,158.0,873.0,1.0,0,193000
2,2,0.0,60,0,120,5,2008,3,1,2.0,0,2,5.0,10,8924,0.0,880.0,3.0,0,188000
2,2,0.0,20,0,120,5,2008,3,0,2.0,0,2,5.0,10,9382,125.0,1468.0,1.0,0,191000
2,0,1.0,20,0,192,5,2008,3,0,2.0,0,2,0.0,10,12803,99.0,1494.0,1.0,0,221000
2,0,0.0,60,0,0,5,2008,3,1,2.0,0,2,0.0,10,12435,172.0,963.0,1.0,0,231500
2,0,1.0,60,0,192,5,2008,3,1,2.0,0,2,0.0,10,12192,0.0,928.0,3.0,0,235000
2,0,1.0,60,0,0,5,2008,3,1,2.0,0,2,0.0,10,11250,162.0,920.0,1.0,0,223500
2,2,1.0,20,0,145,6,2008,3,0,2.0,0,1,4.0,10,9200,0.0,938.0,3.0,0,130250
2,0,0.0,80,0,210,8,2008,3,0,2.0,0,2,0.0,10,8385,220.0,985.0,1.0,0,149900
2,0,1.0,20,0,211,6,2008,3,0,2.0,0,1,1.0,10,12250,180.0,864.0,1.0,0,158000
2,0,1.0,80,0,0,6,2008,3,0,2.0,0,1,0.0,10,10970,0.0,940.0,3.0,0,147000
2,0,0.0,20,0,0,6,2008,3,1,2.0,1,1,1.0,10,9216,176.0,1076.0,1.0,0,143195
2,2,1.0,20,0,140,6,2008,2,0,2.0,0,2,3.0,13,14330,0.0,864.0,3.0,227,163000
2,0,0.0,20,0,0,6,2008,3,0,2.0,0,1,5.0,10,7990,0.0,924.0,3.0,0,110000
2,0,0.0,20,0,0,7,2008,3,0,2.0,0,1,1.0,10,7180,0.0,864.0,3.0,0,127000
2,0,0.0,20,0,196,7,2008,2,0,2.0,0,1,1.0,10,7200,0.0,780.0,3.0,0,124900
2,0,0.0,20,0,171,5,2008,3,0,2.0,0,2,5.0,10,9742,281.0,1777.0,1.0,0,230000
2,0,1.0,60,0,0,5,2008,3,1,2.0,0,2,0.0,10,9473,0.0,1128.0,3.0,0,237000
2,0,1.0,60,0,0,5,2008,3,1,2.0,0,2,0.0,10,10316,0.0,992.0,3.0,0,235000
2,0,0.0,60,0,0,5,2008,3,1,2.0,0,2,5.0,10,10400,227.0,1257.0,1.0,0,230500
2,0,0.0,60,0,224,5,2008,3,1,2.0,0,2,0.0,10,9066,320.0,1004.0,1.0,0,230000
2,0,0.0,60,0,192,5,2008,3,1,2.0,0,2,1.0,10,11404,202.0,1153.0,1.0,0,222500
2,0,0.0,60,0,0,5,2008,3,1,2.0,0,2,5.0,10,9240,396.0,1055.0,1.0,189,287000
2,2,1.0,60,0,168,5,2008,3,1,2.0,0,2,0.0,10,9720,134.0,1357.0,1.0,0,274000
2,2,1.0,20,0,182,5,2008,3,0,2.0,0,2,0.0,10,14860,240.0,1778.0,1.0,0,300000
2,1,0.0,60,0,0,5,2008,4,1,2.0,0,2,5.0,10,11250,0.0,1128.0,3.0,0,255900
2,0,1.0,60,0,0,5,2008,3,1,2.0,0,2,0.0,10,8158,252.0,884.0,1.0,0,224900
2,2,0.0,60,0,0,5,2008,4,1,2.0,0,2,5.0,10,10905,0.0,1129.0,3.0,0,240000
2,2,0.0,60,0,0,5,2008,3,1,2.0,0,2,5.0,10,7226,0.0,798.0,3.0,0,183000
2,0,0.0,60,0,120,5,2008,3,1,2.0,0,2,5.0,10,11690,192.0,850.0,1.0,0,207000
2,0,1.0,60,0,144,5,2008,4,1,2.0,0,2,0.0,10,8750,0.0,915.0,3.0,0,210000
2,0,1.0,120,0,140,5,2008,1,0,2.0,0,1,0.0,10,4435,170.0,848.0,1.0,0,136500
2,0,1.0,120,0,140,5,2008,1,0,2.0,0,1,0.0,10,4426,205.0,848.0,1.0,0,145000
2,0,1.0,20,0,140,5,2008,3,0,2.0,0,2,0.0,10,13125,215.0,1478.0,1.0,0,208900
2,1,2.0,90,0,160,5,2008,2,0,2.0,1,2,0.0,10,10126,0.0,1838.0,3.0,0,185000
2,0,1.0,20,0,192,5,2008,3,0,2.0,0,2,0.0,10,9135,113.0,1536.0,1.0,0,214000
2,0,1.0,60,0,0,5,2008,3,1,2.0,0,2,0.0,10,8450,196.0,856.0,1.0,0,208500
2,0,0.0,20,0,0,5,2008,3,0,2.0,0,2,0.0,10,9750,50.0,1445.0,4.0,0,186500
2,0,1.0,20,0,139,5,2008,3,0,2.0,0,2,0.0,10,8450,266.0,1436.0,1.0,0,210000
2,0,0.0,60,0,0,5,2008,3,1,2.0,0,2,0.0,10,8320,0.0,770.0,3.0,0,185900
2,1,0.0,20,0,0,5,2008,3,0,2.0,0,2,5.0,10,11049,0.0,1234.0,3.0,0,179900
2,1,0.0,20,0,0,6,2008,3,0,2.0,0,2,0.0,10,11058,212.0,1564.0,4.0,0,218836
2,0,0.0,20,0,0,5,2008,3,0,2.0,0,2,0.0,10,9627,0.0,1351.0,3.0,0,193000
2,0,1.0,60,0,36,5,2008,3,1,2.0,0,2,0.0,10,8199,0.0,728.0,3.0,0,189000
2,0,1.0,120,0,149,5,2008,1,0,2.0,0,1,0.0,10,4426,147.0,848.0,1.0,0,149300
2,0,1.0,120,0,149,5,2008,1,0,2.0,0,1,0.0,10,4426,147.0,848.0,1.0,0,141000
2,0,1.0,120,0,149,5,2008,1,0,2.0,0,1,0.0,10,4438,205.0,848.0,1.0,0,149000
2,0,1.0,120,0,140,5,2008,1,0,2.0,0,1,0.0,10,4438,169.0,848.0,1.0,0,144500
1,0,0.0,30,1,328,7,2008,2,0,5.0,0,1,5.0,10,8777,0.0,796.0,3.0,0,85000
1,0,2.0,90,2,0,7,2008,4,2,5.0,0,2,1.0,10,8777,0.0,1272.0,3.0,0,145900
2,0,0.0,20,0,259,5,2008,3,0,2.0,1,1,3.0,10,9825,0.0,1092.0,3.0,161,123000
2,0,1.0,20,0,736,6,2008,3,1,2.0,0,1,2.0,10,9937,0.0,1256.0,3.0,0,147500
2,0,0.0,85,0,224,5,2008,3,0,3.0,5,1,1.0,10,12102,222.0,456.0,1.0,0,165000
2,0,0.0,20,0,0,6,2008,3,1,2.0,0,1,2.0,10,6500,84.0,1127.0,1.0,0,135000
2,0,1.0,30,0,144,6,2008,3,0,5.0,0,1,2.0,10,13907,0.0,996.0,3.0,0,108000
2,0,1.0,85,0,0,5,2008,3,0,2.0,0,2,2.0,10,10012,0.0,1138.0,3.0,0,137500
2,0,0.0,60,0,178,5,2008,3,1,2.0,0,2,5.0,10,6931,92.0,746.0,4.0,0,165400
2,2,1.0,80,0,292,6,2008,3,0,2.0,0,1,1.0,10,9638,0.0,1029.0,3.0,0,147000
2,0,0.0,60,0,0,7,2008,3,1,2.0,0,1,1.0,10,7200,0.0,684.0,3.0,0,160500
2,0,1.0,20,0,252,5,2008,2,1,2.0,0,1,0.0,10,7024,0.0,1132.0,3.0,0,176000
2,0,0.0,20,0,0,7,2008,5,1,2.0,0,3,0.0,10,47007,0.0,0.0,3.0,0,284700
1,1,2.0,60,0,214,5,2008,3,1,2.0,6,2,0.0,10,63887,796.0,6110.0,4.0,0,160000
2,0,1.0,180,0,0,5,2008,2,0,2.0,0,1,0.0,10,3675,80.0,547.0,1.0,0,148000
2,0,0.0,90,2,0,5,2008,2,0,5.0,3,2,0.0,10,6040,0.0,0.0,3.0,0,82000
2,1,0.0,90,2,0,5,2008,2,0,5.0,3,2,0.0,10,6012,0.0,0.0,3.0,0,82000
2,0,0.0,90,0,0,4,2008,4,0,5.0,0,2,1.0,10,12108,270.0,1440.0,1.0,0,118000
2,0,0.0,90,2,0,5,2008,2,0,5.0,0,2,0.0,10,6845,58.0,0.0,0.0,0,82500
2,0,1.0,190,0,112,5,2008,2,0,5.0,0,1,1.0,10,6931,0.0,784.0,3.0,0,91900
2,0,0.0,50,2,42,7,2008,2,1,5.0,5,1,5.0,10,12180,0.0,585.0,3.0,0,120000
2,0,0.0,50,0,0,8,2008,4,1,5.0,0,1,0.0,12,8050,0.0,0.0,3.0,0,96000
2,0,0.0,20,0,134,5,2008,2,0,2.0,0,1,3.0,10,9520,115.0,911.0,4.0,0,99000
2,0,0.0,50,0,0,6,2008,3,0,2.0,0,1,2.0,10,11767,0.0,768.0,3.0,0,130500
2,0,0.0,50,0,0,6,2008,4,0,2.0,0,2,5.0,10,8172,0.0,941.0,3.0,156,135000
2,0,0.0,50,0,121,7,2008,3,1,2.0,0,1,5.0,10,16466,0.0,816.0,3.0,265,135500
2,0,0.0,80,0,0,6,2008,3,0,2.0,1,1,5.0,10,7692,0.0,416.0,3.0,0,100000
2,0,0.0,30,2,0,7,2008,3,1,2.0,0,1,1.0,10,5142,0.0,949.0,3.0,0,108000
2,0,1.0,30,0,0,6,2008,2,0,5.0,0,1,3.0,10,5604,0.0,864.0,3.0,0,98000
2,0,1.0,30,2,0,3,2008,2,0,5.0,0,1,2.0,10,8248,0.0,864.0,3.0,0,67000
2,0,1.0,190,2,0,6,2008,6,0,5.0,0,2,3.0,10,5687,0.0,780.0,3.0,0,135900
2,0,0.0,70,1,0,8,2008,4,0,2.0,0,2,2.0,10,12155,0.0,672.0,3.0,0,140000
2,0,0.0,75,0,262,8,2008,4,1,2.0,0,2,4.0,10,8400,0.0,720.0,3.0,0,179500
2,0,0.0,50,0,342,5,2008,4,0,2.0,0,2,3.0,10,8400,0.0,1181.0,3.0,0,136500
2,1,0.0,30,0,0,8,2008,2,0,2.0,0,2,5.0,10,7290,174.0,1228.0,1.0,0,168000
2,0,0.0,70,2,0,6,2008,4,1,5.0,1,1,5.0,10,8525,0.0,940.0,3.0,0,130000
1,0,0.0,70,0,183,6,2008,4,1,2.0,0,3,5.0,10,9842,0.0,612.0,3.0,0,189000
2,0,2.0,90,0,248,7,2008,4,2,2.0,1,2,1.0,10,7804,0.0,960.0,3.0,0,161900
2,0,1.0,70,1,0,6,2008,2,0,2.0,0,1,2.0,10,8969,0.0,644.0,3.0,192,145000
2,0,0.0,70,0,431,7,2008,3,0,2.0,0,2,5.0,12,11526,0.0,588.0,3.0,0,191000
2,0,0.0,70,0,0,7,2008,4,0,2.0,0,2,5.0,10,15576,0.0,840.0,3.0,0,177000
2,0,0.0,50,0,424,6,2008,3,0,2.0,0,1,5.0,10,15564,0.0,676.0,3.0,0,147500
2,0,0.0,30,0,0,5,2008,2,0,3.0,0,1,3.0,10,6292,0.0,768.0,3.0,0,91000
2,1,1.0,70,1,85,9,2008,3,0,2.0,0,2,1.0,10,7609,0.0,798.0,3.0,0,231000
2,0,0.0,50,0,0,5,2008,3,0,2.0,0,1,5.0,15,10480,0.0,1064.0,3.0,0,115000
2,1,0.0,70,0,0,3,2008,4,0,2.0,0,1,5.0,10,9650,0.0,784.0,3.0,0,138000
2,0,0.0,70,1,0,6,2008,3,1,2.0,0,1,5.0,10,7200,0.0,776.0,3.0,0,149000
2,0,0.0,70,0,0,7,2008,3,1,2.0,0,1,4.0,10,11988,0.0,715.0,3.0,0,188700
2,0,0.0,50,0,0,6,2008,4,0,2.0,0,2,2.0,13,11700,0.0,942.0,3.0,0,198000
1,0,0.0,50,0,64,4,2008,3,0,2.0,0,1,5.0,10,9260,0.0,884.0,3.0,100,110000
1,1,0.0,20,0,66,5,2008,2,0,2.0,0,1,3.0,10,7801,88.0,1091.0,1.0,221,104000
2,0,0.0,70,0,0,6,2008,4,1,3.0,4,1,4.0,10,9670,40.0,608.0,4.0,0,257076
2,0,0.0,50,0,314,9,2008,4,1,2.0,0,3,3.0,10,14100,632.0,728.0,1.0,0,381000
2,1,0.0,50,0,0,9,2008,3,1,2.0,0,1,2.0,10,15660,312.0,798.0,1.0,0,311500
2,0,1.0,50,0,0,9,2008,3,1,2.0,0,2,0.0,10,12392,0.0,832.0,3.0,0,263400
2,2,0.0,20,0,0,5,2008,3,1,2.0,0,2,3.0,10,26073,0.0,1898.0,3.0,0,236500
5,2,1.0,20,0,108,7,2008,3,0,2.0,0,1,2.0,10,14778,72.0,1296.0,1.0,0,224000
2,2,0.0,160,0,213,6,2008,2,0,2.0,0,1,0.0,10,1879,0.0,516.0,3.0,0,116500
2,0,1.0,160,0,161,6,2008,3,1,2.0,0,2,4.0,10,1950,0.0,716.0,3.0,0,151000
2,0,1.0,30,1,0,8,2008,2,0,2.0,0,1,3.0,10,7000,0.0,894.0,3.0,0,126000
2,0,0.0,50,0,0,8,2008,3,0,2.0,0,1,5.0,10,6000,0.0,720.0,3.0,0,120000
2,0,0.0,30,2,0,4,2008,2,0,5.0,0,1,5.0,10,3636,0.0,796.0,3.0,0,55000
2,1,0.0,30,0,0,8,2008,2,0,2.0,0,1,1.0,10,5890,0.0,816.0,3.0,0,120500
2,0,0.0,30,0,0,6,2008,2,0,0.0,0,1,1.0,10,6900,0.0,740.0,3.0,0,120500
2,0,0.0,50,0,0,7,2008,4,0,5.0,0,1,5.0,10,8155,0.0,780.0,3.0,0,119000
2,0,0.0,80,0,0,5,2008,3,1,2.0,0,1,3.0,11,6000,0.0,624.0,3.0,100,126000
2,0,0.0,30,0,0,7,2008,2,0,2.0,0,1,5.0,10,7392,0.0,520.0,3.0,0,99500
2,0,0.0,50,0,0,5,2008,4,0,2.0,0,2,1.0,10,9000,162.0,1151.0,1.0,0,165500
2,0,0.0,20,2,0,5,2008,2,0,3.0,1,1,0.0,8,14584,0.0,0.0,3.0,0,13100
1,1,0.0,70,0,0,7,2008,2,0,3.0,0,1,5.0,10,5280,0.0,173.0,3.0,0,89000
1,0,0.0,70,2,0,4,2008,3,0,2.0,0,1,5.0,10,8500,0.0,649.0,3.0,0,40000
1,1,0.0,50,2,0,7,2008,2,0,4.0,0,1,5.0,10,5150,0.0,356.0,3.0,0,80900
2,0,0.0,30,0,0,4,2008,2,0,2.0,0,1,5.0,10,18000,0.0,894.0,3.0,0,81000
2,0,0.0,70,2,0,6,2008,3,1,3.0,0,1,5.0,13,9000,0.0,592.0,3.0,0,65000
2,0,1.0,120,0,162,5,2008,2,0,2.0,6,2,0.0,10,5587,186.0,1600.0,4.0,0,392500
2,0,1.0,120,0,162,5,2008,2,0,2.0,6,2,0.0,10,3843,186.0,1596.0,4.0,0,294464
2,0,1.0,120,0,128,5,2008,2,0,2.0,0,2,0.0,10,3811,174.0,1594.0,4.0,155,250000
2,0,1.0,120,0,128,5,2008,2,0,2.0,0,2,0.0,10,3842,174.0,1594.0,4.0,155,275000
2,0,1.0,20,0,0,5,2008,3,0,2.0,0,3,0.0,10,23730,668.0,1840.0,1.0,0,300000
2,2,1.0,20,0,150,5,2008,3,0,2.0,0,2,0.0,10,13265,148.0,1568.0,1.0,0,271000
2,0,0.0,60,0,318,5,2008,3,1,2.0,0,2,5.0,10,11050,0.0,910.0,3.0,0,213000
2,0,1.0,80,0,203,6,2008,3,0,2.0,0,1,1.0,10,9880,0.0,1096.0,3.0,0,171000
2,0,0.0,20,0,238,6,2008,3,0,2.0,0,2,1.0,10,10125,0.0,1196.0,3.0,0,171500
2,0,0.0,90,0,0,4,2008,4,2,2.0,1,2,0.0,10,10260,0.0,0.0,3.0,0,100000
2,0,1.0,20,0,428,5,2008,3,0,2.0,0,2,1.0,10,9990,0.0,1680.0,3.0,0,228500
2,1,2.0,190,0,670,6,2008,3,0,2.0,0,2,1.0,10,164660,0.0,1499.0,3.0,0,228950
2,0,1.0,120,0,240,6,2008,2,0,2.0,0,2,0.0,10,4084,340.0,1277.0,1.0,0,241500
2,1,1.0,20,0,0,6,2008,2,0,2.0,1,2,1.0,10,15498,0.0,1565.0,3.0,0,287000
2,0,1.0,20,0,0,5,2008,3,0,2.0,0,2,0.0,10,11563,258.0,1518.0,4.0,0,294000
2,0,1.0,20,0,192,5,2008,3,0,2.0,6,2,0.0,10,9520,338.0,1638.0,4.0,0,293077
2,1,1.0,60,0,0,5,2008,3,1,2.0,6,2,0.0,10,12852,0.0,920.0,3.0,0,264966
2,0,0.0,80,0,100,5,2008,3,1,2.0,0,2,5.0,10,9802,0.0,352.0,3.0,0,172500
2,0,0.0,80,0,100,5,2008,3,1,2.0,0,2,5.0,10,9735,0.0,384.0,3.0,0,167500
2,1,0.0,60,0,0,5,2008,3,1,2.0,6,2,5.0,10,12018,60.0,796.0,4.0,0,218689
2,0,0.0,20,0,252,5,2008,3,0,2.0,0,2,5.0,10,12890,128.0,1495.0,1.0,0,150000
2,0,1.0,20,0,192,5,2008,3,0,2.0,0,2,1.0,13,12416,132.0,1606.0,4.0,0,184000
2,1,0.0,20,0,282,5,2008,3,0,2.0,0,2,0.0,10,18265,228.0,1256.0,1.0,0,180000
2,0,1.0,80,0,224,5,2008,3,0,2.0,1,2,0.0,10,10200,219.0,1461.0,1.0,0,175000
2,0,1.0,20,0,185,5,2008,3,0,2.0,0,2,0.0,10,11202,206.0,1432.0,1.0,0,232500
2,0,1.0,20,0,165,5,2008,3,0,2.0,0,2,0.0,10,7915,0.0,1666.0,3.0,0,195000
2,0,1.0,60,0,168,5,2008,4,1,2.0,0,2,0.0,10,12244,226.0,1482.0,4.0,0,305000
2,0,1.0,20,0,0,5,2008,3,0,2.0,0,2,0.0,10,11449,0.0,1884.0,3.0,0,298751
2,0,1.0,20,0,0,5,2008,3,1,2.0,0,2,0.0,10,11447,674.0,1964.0,1.0,0,370000
2,1,2.0,90,0,0,5,2008,2,0,2.0,4,2,0.0,10,8940,200.0,1344.0,1.0,0,209200
2,0,2.0,90,0,0,5,2008,2,0,2.0,4,2,0.0,10,7060,200.0,1344.0,1.0,0,206300
1,3,0.0,20,0,0,5,2008,2,0,5.0,1,1,5.0,10,9278,0.0,1092.0,3.0,0,146000
2,3,1.0,120,0,0,5,2008,2,0,2.0,0,2,0.0,10,4500,197.0,1189.0,1.0,0,160500
2,1,1.0,85,0,0,5,2008,3,0,2.0,0,1,1.0,10,14137,98.0,1200.0,1.0,171,173000
2,0,0.0,120,0,0,6,2008,3,0,2.0,0,1,0.0,10,4224,0.0,1040.0,3.0,0,124000
2,0,0.0,160,0,141,6,2008,3,1,2.0,0,1,5.0,10,2665,0.0,264.0,3.0,0,115000
2,0,0.0,160,0,92,7,2008,4,0,2.0,0,2,1.0,10,2665,0.0,550.0,3.0,0,129500
2,0,1.0,180,0,120,7,2008,2,0,2.0,0,1,0.0,10,1974,0.0,526.0,3.0,0,105000
2,0,1.0,180,0,0,6,2008,1,0,2.0,0,1,0.0,10,1596,0.0,462.0,3.0,0,94900
2,1,1.0,20,0,81,6,2008,3,0,2.0,0,1,1.0,10,17979,0.0,1113.0,3.0,0,152500
2,0,0.0,160,0,187,9,2008,3,1,5.0,0,2,0.0,10,1477,0.0,546.0,3.0,0,98000
2,0,1.0,180,0,88,7,2008,1,0,5.0,0,1,1.0,10,1890,0.0,630.0,3.0,0,81000
0,0,0.0,20,2,0,5,2008,2,0,2.0,0,1,5.0,10,21750,0.0,988.0,3.0,0,113000
2,0,0.0,20,0,315,7,2008,2,0,2.0,0,1,0.0,10,6490,0.0,816.0,3.0,0,128500
2,2,1.0,20,0,362,5,2008,3,0,2.0,0,1,1.0,10,6951,0.0,876.0,3.0,0,119500
2,0,0.0,20,0,0,9,2008,3,0,2.0,0,1,1.0,10,6600,0.0,816.0,3.0,0,130500
2,0,1.0,20,0,0,8,2008,2,0,2.0,0,1,0.0,10,6600,0.0,816.0,3.0,0,138000
2,0,0.0,20,0,0,6,2008,3,0,2.0,0,1,0.0,10,6600,0.0,845.0,3.0,0,134500
2,0,1.0,50,0,245,7,2008,4,0,2.0,0,2,1.0,11,12508,0.0,983.0,3.0,0,160000
2,1,0.0,20,0,0,6,2008,3,0,2.0,0,1,1.0,10,12395,0.0,864.0,3.0,0,137500
2,0,0.0,60,0,305,4,2008,4,1,2.0,0,2,1.0,13,11075,232.0,784.0,1.0,0,172000
2,0,0.0,70,2,0,1,2008,4,0,2.0,0,2,5.0,14,56600,0.0,686.0,3.0,0,103000
2,0,0.0,20,0,0,6,2007,3,0,2.0,0,2,2.0,10,10667,302.0,1587.0,1.0,0,167300
2,0,1.0,20,0,0,5,2007,2,0,2.0,0,1,0.0,10,10628,0.0,1277.0,3.0,176,167000
2,0,1.0,20,0,300,6,2007,3,0,2.0,0,2,1.0,10,13651,1115.0,2223.0,1.0,0,244000
2,0,1.0,20,0,81,6,2007,4,0,2.0,0,2,1.0,10,15865,0.0,2217.0,3.0,224,268000
2,1,0.0,60,0,100,5,2007,3,1,2.0,5,2,5.0,10,12394,0.0,847.0,3.0,0,225000
2,0,0.0,60,0,0,5,2007,3,1,2.0,0,2,5.0,10,10364,0.0,806.0,3.0,0,168000
2,1,0.0,60,0,0,6,2007,3,0,2.0,0,2,0.0,10,13869,0.0,794.0,3.0,0,177000
2,0,0.0,60,0,100,5,2007,3,1,2.0,0,2,5.0,10,8773,0.0,916.0,3.0,0,169000
2,0,0.0,80,0,0,5,2007,3,1,2.0,0,2,5.0,10,8872,0.0,384.0,3.0,0,161500
2,0,1.0,120,0,96,5,2007,2,0,2.0,0,2,0.0,10,5330,0.0,1494.0,3.0,0,251000
2,2,0.0,80,0,256,5,2007,3,1,2.0,0,2,4.0,10,10147,32.0,392.0,1.0,0,160000
2,0,1.0,60,0,256,5,2007,3,1,2.0,1,2,1.0,10,8637,0.0,923.0,3.0,0,180000
2,0,0.0,60,0,0,5,2007,3,1,2.0,0,2,3.0,10,7875,0.0,691.0,3.0,0,178750
2,0,0.0,20,0,220,5,2007,3,0,2.0,0,2,5.0,10,7875,38.0,1237.0,1.0,0,176000
2,0,0.0,60,0,188,5,2007,5,1,2.0,0,3,5.0,10,7500,0.0,938.0,3.0,0,204000
2,1,0.0,20,0,0,5,2007,3,0,2.0,0,2,5.0,10,9556,52.0,1168.0,1.0,0,160000
2,3,0.0,80,0,164,5,2007,3,1,2.0,0,2,5.0,10,10784,76.0,384.0,1.0,0,160000
2,0,0.0,80,0,100,5,2007,3,1,2.0,0,2,5.0,10,9125,170.0,384.0,1.0,0,163900
2,2,0.0,60,0,290,5,2007,3,1,2.0,0,2,5.0,10,7655,0.0,903.0,3.0,0,168000
2,0,1.0,20,1,0,6,2007,3,0,2.0,4,1,2.0,10,18160,138.0,1302.0,0.0,0,154204
2,0,0.0,120,0,0,5,2007,2,1,2.0,0,1,5.0,10,3696,0.0,1074.0,3.0,0,170000
2,2,1.0,160,0,219,5,2007,3,0,2.0,0,2,0.0,12,5062,0.0,1190.0,3.0,0,207500
2,0,1.0,120,0,0,5,2007,2,0,2.0,0,2,0.0,10,4740,0.0,1166.0,3.0,135,182000
2,0,1.0,120,0,0,5,2007,1,0,2.0,0,1,0.0,10,5118,0.0,1312.0,3.0,0,212000
2,1,1.0,20,0,178,5,2007,3,0,2.0,0,2,0.0,10,14157,200.0,1922.0,4.0,0,377426
2,0,1.0,60,0,120,5,2007,4,1,2.0,0,3,0.0,10,12328,146.0,1149.0,4.0,0,349265
5,2,1.0,20,0,0,5,2007,4,1,1.0,6,2,0.0,10,51974,710.0,2660.0,1.0,322,591587
2,3,1.0,190,2,144,5,2007,3,1,2.0,0,1,1.0,11,41600,0.0,1100.0,3.0,0,155000
2,0,1.0,120,0,0,5,2007,2,0,2.0,0,2,0.0,10,8035,165.0,1612.0,1.0,0,319900
2,0,1.0,20,0,140,6,2007,2,0,2.0,6,2,0.0,10,8089,0.0,1419.0,1.0,0,392000
2,0,1.0,20,0,390,5,2007,1,1,2.0,0,1,0.0,10,14082,945.0,2220.0,1.0,0,441929
6,0,1.0,20,0,240,5,2007,3,0,2.0,6,2,0.0,10,13870,250.0,1742.0,1.0,174,455000
2,1,0.0,20,0,0,7,2007,3,0,2.0,0,2,2.0,10,12546,310.0,1440.0,1.0,0,182900
2,0,1.0,20,0,0,5,2007,3,0,2.0,1,2,0.0,10,10960,0.0,1284.0,3.0,0,174000
2,0,0.0,80,0,268,7,2007,3,1,2.0,1,3,5.0,10,12090,74.0,585.0,1.0,147,178000
2,0,0.0,60,0,167,7,2007,3,1,2.0,0,2,1.0,10,12090,306.0,725.0,1.0,0,176000
2,0,1.0,20,0,0,6,2007,3,0,2.0,0,2,0.0,10,12299,67.0,1529.0,4.0,0,213000
6,0,1.0,60,0,192,5,2007,4,1,2.0,0,2,1.0,10,11339,549.0,780.0,1.0,0,192000
6,0,0.0,60,0,0,6,2007,3,1,2.0,0,2,5.0,10,11952,0.0,808.0,3.0,276,190000
2,0,0.0,60,0,0,6,2007,4,1,2.0,0,2,4.0,10,12046,298.0,848.0,1.0,0,195000
2,3,0.0,80,0,0,6,2007,3,0,2.0,0,2,1.0,10,10395,233.0,1032.0,1.0,0,148000
2,3,0.0,20,0,204,6,2007,3,0,2.0,0,2,1.0,10,11850,98.0,1153.0,1.0,0,151500
2,0,0.0,60,0,0,6,2007,3,1,2.0,0,2,0.0,10,11584,96.0,539.0,1.0,0,197000
2,0,1.0,20,0,240,5,2007,2,0,2.0,0,2,0.0,10,10400,253.0,1259.0,1.0,0,192350
